true_family,subject_id,param,true_initial,gru_pred_static
CompareToThreshold,synth004,biasL,0.3734191796474645,0.1237860249321363
CompareToThreshold,synth004,learn_rate,0.9635397166999228,0.6059509252553548
CompareToThreshold,synth004,softmax_inverse_temperature,12.811431095202067,12.698449540838457
CompareToThreshold,synth004,threshold,0.6159716196727758,0.7574482819935047
CompareToThreshold,synth007,biasL,-0.0944002559823641,0.0637604150216111
CompareToThreshold,synth007,learn_rate,0.6197176863299723,0.8064323732332129
CompareToThreshold,synth007,softmax_inverse_temperature,5.380208122742095,4.010887927302573
CompareToThreshold,synth007,threshold,0.5443845713246642,0.5266441663269994
CompareToThreshold,synth010,biasL,-0.3269334019549894,-0.0258966489066851
CompareToThreshold,synth010,learn_rate,0.3732768063488569,0.6610964819384493
CompareToThreshold,synth010,softmax_inverse_temperature,10.707070144103334,10.042822461367718
CompareToThreshold,synth010,threshold,0.2761881163104661,0.3055261222559915
CompareToThreshold,synth013,biasL,-1.4358586115420515,-0.0177475978949974
CompareToThreshold,synth013,learn_rate,0.2489356601320947,2.8016695299215333
CompareToThreshold,synth013,softmax_inverse_temperature,0.6359384553081187,29.750356080043
CompareToThreshold,synth013,threshold,0.3679623588399321,0.2266878382817114
CompareToThreshold,synth016,biasL,0.4983617763989102,0.4118195038353223
CompareToThreshold,synth016,learn_rate,0.3554250128709394,0.7242028503575061
CompareToThreshold,synth016,softmax_inverse_temperature,8.209650281856703,7.4644171926567555
CompareToThreshold,synth016,threshold,0.5238559426214349,0.5027424090571728
CompareToThreshold,synth019,biasL,-0.7564824872338823,-0.2557582450572502
CompareToThreshold,synth019,learn_rate,0.403383951031404,0.6566172393119893
CompareToThreshold,synth019,softmax_inverse_temperature,14.478540763443077,12.245684392192365
CompareToThreshold,synth019,threshold,0.2430530901519995,0.1950658642787389
CompareToThreshold,synth022,biasL,-0.7673678194497472,-0.6622822274319144
CompareToThreshold,synth022,learn_rate,0.4788536393844629,0.8093986444449647
CompareToThreshold,synth022,softmax_inverse_temperature,3.774590528722171,4.832329855767776
CompareToThreshold,synth022,threshold,0.2812931308516915,0.3157466176155509
CompareToThreshold,synth025,biasL,1.4778532001657112,0.5572379303270285
CompareToThreshold,synth025,learn_rate,0.6891449525238663,0.6921881532814798
CompareToThreshold,synth025,softmax_inverse_temperature,17.215714746807592,9.473674383653934
CompareToThreshold,synth025,threshold,0.2455054612386646,0.2560303746487181
CompareToThreshold,synth028,biasL,0.602078655067789,0.3819689086132154
CompareToThreshold,synth028,learn_rate,0.3810501824249949,0.7318199836194298
CompareToThreshold,synth028,softmax_inverse_temperature,12.139362871973336,11.81360989841972
CompareToThreshold,synth028,threshold,0.3054995102502436,0.2605647316831355
CompareToThreshold,synth031,biasL,0.3317684325812898,0.1122702887511497
CompareToThreshold,synth031,learn_rate,0.2004195637304709,0.6884290748169599
CompareToThreshold,synth031,softmax_inverse_temperature,2.569620712807804,7.131911880518929
CompareToThreshold,synth031,threshold,0.3151555225488796,0.3564156166073782
CompareToThreshold,synth034,biasL,0.6467588860592622,0.1365347315862859
CompareToThreshold,synth034,learn_rate,0.7224187962759021,0.7194239520252262
CompareToThreshold,synth034,softmax_inverse_temperature,12.204948393388634,8.179306034396612
CompareToThreshold,synth034,threshold,0.5198434745017816,0.5710394629198978
